53N4630,106.583,10.8931
53N4944,106.651,10.7512
53N5113,106.668,10.966
53N5868,106.645,10.8641
53N6590,106.651,10.7511
53N8504,106.567,10.8716
51B04727,106.574,10.6634
51B07821,106.558,10.6573
51B08077,106.562,10.6645
51B11159,106.605,10.7507
51B21253,106.59,10.6256
51A90765,106.638,10.7584
51C60013,106.71,10.8149
51B09196,106.614,10.8434
53N3334,106.641,10.7699
53N3338,106.661,10.6305
53N3345,106.661,10.6305
53N3371,106.61,10.6571
53N3396,106.689,10.7678
53N3448,106.656,10.6484
53N3629,106.599,10.7211
53N3721,106.641,10.77
53N3882,106.69,10.7678
53N4381,106.802,10.874
53N4716,106.701,10.7711
53N6671,106.642,10.8777
53N8530,106.657,10.6462
53N8552,106.62,10.6525
51B10754,106.653,10.7513
53U1688,106.702,10.753
51B07064,106.641,10.7695
51B09329,106.64,10.7698
51B09469,106.64,10.7695
51B16898,106.641,10.7699
53N3938,106.641,10.7698
53N4156,106.641,10.7698
53N4483,106.641,10.77
53N4704,106.641,10.77
53N5245,106.641,10.7701
53N5645,106.607,10.7279
53N5648,106.809,10.9546
53N6203,106.617,10.7382
53N6210,106.614,10.7346
53N6213,106.614,10.7347
53N7168,106.64,10.7697
53N3318,106.802,10.8743
53N3331,106.802,10.8742
53N3397,106.652,10.7903
53N3398,106.657,10.7337
53N3792,106.802,10.8744
53N3877,106.652,10.7512
53N4054,106.615,10.7416
53N4219,106.802,10.8744
53N5345,106.657,10.7338
53N5395,106.802,10.8744
53N5401,106.657,10.7333
53N6174,106.802,10.8744
53N6395,106.657,10.7334
53N6852,106.653,10.7513
53N7047,106.653,10.7514
51C36741,106.692,10.8568
51C41462,106.692,10.8567
51D02121,106.689,10.835
51C43928,106.692,10.8569
53S5484,106.757,10.6761
51C78814,106.586,10.6783
51B20141,106.697,10.7555
51C69395,106.801,10.8971
51C37214,106.692,10.8568
60B03432,106.864,10.9634
51B16695,106.86,10.7885
51F81984,106.704,10.7446
51E00756,106.888,10.909
60A12278,106.869,10.9701
51B14687,106.606,10.7279
51B20420,106.521,10.9664
51C41626,106.692,10.8567
51B17676,106.779,10.8396
51B30543,106.779,10.8395
60B01700,106.863,10.9633
57L5361,106.527,10.9452
51C10971,106.692,10.8568
51C08120,106.692,10.8568
62B01022,106.588,10.6449
51C62790,106.692,10.8569
54X6873,106.781,10.7781
53S7017,106.64,10.7427
53S9100,106.64,10.7426
51C18335,106.788,10.8586
51B16580,106.833,10.857
51C40381,106.661,10.8064
51B10675,106.633,10.766
61C12918,106.735,10.9525
53U1522,106.664,10.9086
51C24384,106.784,10.8501
51C24337,106.784,10.85
53M7376,106.763,10.9053
51A4120,106.706,10.8285
60C25061,106.817,10.8889
93C00428,106.607,10.8251
61C08190,106.817,10.8889
51C46775,106.7,10.8554
57K1674,106.753,10.6863
57M0156,106.817,10.8889
60A26222,106.848,10.9069
51B10727,106.731,10.744
54X8028,106.661,10.8068
51B05083,106.69,10.8043
51A99718,106.69,10.8045
51C08318,106.661,10.8072
54X2041,106.661,10.8065
51C86162,106.781,10.7779
51C43953,106.77,10.7732
61C11857,106.817,10.8831
51E01053,106.694,10.7285
51C43960,106.764,10.8199
51C48673,106.788,10.9073
51C16246,106.69,10.8047
51C35093,106.849,10.9328
57K5060,106.817,10.8884
51C64042,106.66,10.8064
51B05017,106.69,10.8043
51C15725,106.69,10.8044
51C41523,106.779,10.851
51C29797,106.818,10.8891
61C18426,106.765,10.7584
54U4073,106.555,10.8187
53U1799,106.603,10.7946
54Y2362,106.661,10.8066
51B11127,106.748,10.679
53N3328,106.69,10.7674
53U1621,106.661,10.7886
53U2109,106.662,10.7885
50LD07498,106.887,10.9161
51C39969,106.781,10.7657
54X8352,106.736,10.8249
61C08215,106.738,10.9467
51C40949,106.892,10.9435
51C48437,106.736,10.929
51C41246,106.823,10.8978
61C14350,106.758,10.8684
51C59829,106.715,10.7575
53N4232,106.649,10.8789
51C49055,106.801,10.8971
62B00870,106.589,10.6253
53S7887,106.82,10.8058
51C33813,106.574,10.7196
61C19403,106.738,10.9463
51C70616,106.816,10.8908
51C70604,106.661,10.8067
51B18726,106.696,10.8017
51C24111,106.749,10.8904
57M2355,106.654,10.8782
51D02039,106.67,10.8159
51C38755,106.584,10.7618
53U2119,106.662,10.7888
61C17824,106.786,10.8674
57L4544,106.66,10.8074
61C11305,106.843,10.7234
51C36359,106.738,10.7422
51C16418,106.661,10.8074
51C07731,106.597,10.7984
51C11333,106.785,10.7622
53U1557,106.645,10.7973
53N5218,106.528,10.9337
53N5203,106.53,10.9431
51B08181,106.605,10.7508
53N2556,106.598,10.75
51B18946,106.696,10.8016
53U1990,106.62,10.8377
51B02333,106.626,10.8044
51C64732,106.781,10.7769
53S8579,106.582,10.7381
53N6400,106.613,10.8433
51B00799,106.654,10.8576
51C51962,106.754,10.8264
53N5759,106.62,10.7399
51C39322,106.781,10.7658
51C73941,106.764,10.8199
54S3368,106.67,10.8159
60C20467,106.597,10.7943
51C79684,106.829,10.8952
61C14093,106.758,10.8685
51C34583,106.61,10.8073
51C91774,106.504,10.7979
61C12918,106.735,10.9525
53S9029,106.675,10.9116
51C47911,106.801,10.8971
51A73819,106.71,10.7958
51B01588,106.631,10.803
51B18915,106.696,10.8015
53U2138,106.826,10.8424
53N4650,106.689,10.7673
53N5247,106.504,10.9611
51C92100,106.505,10.7987
51C12913,106.69,10.8045
53N4485,106.531,10.619
61C12450,106.735,10.9525
53N3322,106.69,10.7675
51C64102,106.569,10.7783
51C24391,106.741,10.8987
51C45325,106.582,10.7614
51C90718,106.762,10.8349
61C14364,106.758,10.8685
51C15534,106.866,10.8945
53U1700,106.606,10.7893
51B20146,106.623,10.7526
51C78662,106.766,10.7768
51A31300,106.69,10.8038
51C60465,106.776,10.7689
54T8022,106.661,10.8068
51C17804,106.816,10.8708
51C24358,106.784,10.8501
51C15535,106.763,10.8199
51C11012,106.798,10.8038
51C44253,106.58,10.7308
51C27588,106.826,10.9015
50LD04850,106.752,10.7956
51C68837,106.789,10.7612
51B00695,106.592,10.6586
51C49564,106.829,10.8958
51C61445,106.829,10.8955
51C16609,106.774,10.7629
53U1755,106.669,10.8367
53S6279,106.734,10.6755
51A20416,106.709,10.7973
51C24318,106.784,10.85
51B10675,106.633,10.766
51B10078,106.773,10.8777
53U1959,106.662,10.7851
56P5521,106.709,10.7973
51C27870,106.823,10.8977
61C09678,106.817,10.8887
51C27971,106.823,10.8978
56S4787,106.752,10.8745
51C58340,106.755,10.8669
51E02060,106.889,10.9144
51C65025,106.736,10.929
51C15538,106.829,10.8955
60C13795,106.75,10.7466
57L5353,106.775,10.7666
51C10624,106.661,10.8062
51C48710,106.776,10.827
51C64554,106.816,10.8909
61C17824,106.785,10.8674
61C11965,106.78,10.8682
51C55037,106.763,10.9296
93C00426,106.607,10.8254
51C11793,106.66,10.8073
51C24627,106.602,10.7697
51C12868,106.812,10.8698
51E02039,106.628,10.6992
51F22822,106.624,10.7525
51A37836,106.659,10.7782
51B18586,106.696,10.8014
51A25092,106.696,10.8017
51C20007,106.781,10.7656
51C27888,106.754,10.8259
51F50262,106.686,10.8152
52T8902,106.69,10.8039
51C24935,106.684,10.7189
54Z4028,106.554,10.8193
51B06003,106.625,10.7508
51A42937,106.69,10.7535
51C50375,106.742,10.7535
93C02373,106.607,10.825
56S4137,106.69,10.8043
54X7076,106.555,10.8196
51C23059,106.801,10.8971
54U3109,106.784,10.8516
51C12914,106.69,10.804
51A23094,106.619,10.7658
51C24436,106.801,10.8971
51B17674,106.633,10.8093
51C41172,106.824,10.8977
51C36331,106.823,10.8976
51C48100,106.713,10.8597
51C64829,106.835,10.8687
51B05249,106.69,10.804
51C48618,106.772,10.8262
51C23418,106.79,10.7873
57K8722,106.793,10.7888
51C15345,106.633,10.8882
61C16161,106.757,10.8687
51C23061,106.74,10.8988
53U1973,106.635,10.7592
54U3729,106.784,10.85
51B02448,106.636,10.8358
54Z0933,106.784,10.8516
53N5328,106.633,10.8092
51A25091,106.696,10.8014
61C11305,106.843,10.7234
51C07731,106.597,10.7982
53S0469,106.614,10.7524
53U1549,106.627,10.8067
51B06889,106.623,10.7406
54Y3948,106.661,10.8067
51C78662,106.766,10.7766
53U1781,106.649,10.7937
53N5104,106.506,10.9631
51B10429,106.63,10.8417
51B05153,106.739,10.6991
61B01557,106.649,10.9958
51B08182,106.605,10.7509
51A59610,106.684,10.719
53U2074,106.664,10.7931
51C19754,106.598,10.7632
51C27762,106.818,10.8891
51B08923,106.589,10.8007
51C67278,106.772,10.8262
51C18363,106.784,10.8506
61B01125,106.75,10.9077
60C15570,106.806,10.9548
51C65135,106.705,10.86
57K7903,106.757,10.8155
51C58108,106.772,10.826
51C12493,106.736,10.7511
51A95937,106.851,10.9219
61C13050,106.757,10.8683
51C19958,106.753,10.8951
51C17756,106.738,10.7426
51C47848,106.735,10.7579
51C48966,106.7,10.7342
51C27665,106.824,10.8978
60C21205,106.852,10.8993
53N4232,106.649,10.8789
51B07796,106.592,10.8596
51A25102,106.696,10.8011
54Z3236,106.784,10.8503
54T8023,106.661,10.8065
51C41262,106.712,10.7609
54Z6666,106.695,10.7887
57K1451,106.779,10.7596
51C69693,106.582,10.7615
57L8096,106.79,10.7873
51C69375,106.829,10.8951
51C45730,106.58,10.7311
53U2139,106.61,10.8625
51B03289,106.616,10.7394
51A50942,106.722,10.8565
51C18253,106.737,10.7618
54Z4099,106.57,10.7782
51A98710,106.63,10.756
53U1557,106.645,10.7973
54U3626,106.784,10.85
51B06832,106.52,10.7868
51E02420,106.79,10.7872
57M2822,106.767,10.7567
51C21589,106.738,10.7425
51C47476,106.818,10.8893
51B07598,106.645,10.8029
51C22904,106.784,10.8506
51B08181,106.605,10.7508
53N5218,106.528,10.9337
53N5203,106.53,10.9431
51C21557,106.74,10.7568
51C53631,106.574,10.7194
51B08593,106.751,10.8544
53U1742,106.649,10.7941
51C24075,106.801,10.8972
51C63593,106.714,10.761
51C33391,106.746,10.8529
51C54390,106.597,10.7266
53S8862,106.61,10.6633
51A56797,106.777,10.7868
51C41759,106.781,10.7656
51C28209,106.718,10.8446
50LD03929,106.762,10.8349
54Y1454,106.696,10.7856
51C40392,106.661,10.8067
54U3176,106.784,10.8514
53N4537,106.614,10.8432
51A47953,106.667,10.7866
51C24290,106.801,10.8971
51C11333,106.784,10.7621
51B08848,106.641,10.7699
51B00963,106.718,10.8161
51A06606,106.721,10.7523
51C57887,106.58,10.731
61H9097,106.712,10.9285
51C69557,106.829,10.8955
51C13066,106.735,10.9124
51C18159,106.753,10.883
61C17773,106.757,10.8682
51C25069,106.666,10.8016
54X5438,106.718,10.8445
53N5847,106.613,10.8434
57L3311,106.793,10.789
51C47933,106.738,10.7427
54V2351,106.607,10.8255
62B00766,106.588,10.6255
50LD04201,106.818,10.8889
54N6995,106.764,10.8198
51D02034,106.7,10.7749
51C58301,106.794,10.7649
51C07545,106.758,10.8806
51C45363,106.819,10.8744
53U1892,106.619,10.7938
51B20146,106.623,10.7526
51B15960,106.745,10.8563
51B17774,106.619,10.7407
51C17749,106.661,10.807
51C15801,106.753,10.8952
53N3631,106.634,10.8092
51C02468,106.708,10.8939
54Z1557,106.781,10.778
51C63440,106.617,10.845
51C39910,106.829,10.8955
51C58736,106.574,10.7194
51C45669,106.775,10.7653
54U3747,106.784,10.85
51C11703,106.66,10.8072
54X4952,106.784,10.8515
51B05014,106.69,10.8044
51B10675,106.633,10.766
51C69395,106.801,10.8971
53N3644,106.689,10.7673
51C18743,106.816,10.8709
51B01612,106.667,10.806
51B01613,106.667,10.8053
51B01842,106.668,10.8053
51B01933,106.668,10.8055
51B02134,106.668,10.8052
51B02135,106.668,10.8054
51B02138,106.668,10.8054
51B02521,106.668,10.8053
51B02536,106.667,10.8049
51B02541,106.668,10.8053
51B02542,106.668,10.8054
51B02543,106.668,10.8051
51B02544,106.668,10.805
51B02545,106.668,10.8054
51B02547,106.667,10.805
51B02549,106.668,10.8054
51B02551,106.668,10.8054
51B02552,106.668,10.805
51B02554,106.668,10.8057
51B02555,106.668,10.8052
51B02565,106.668,10.8054
51B02577,106.668,10.8052
51B02579,106.668,10.8052
51B05742,106.641,10.7711
51B05743,106.641,10.7709
51B05747,106.692,10.8232
51B05748,106.641,10.7713
51B08007,106.641,10.771
51B08013,106.641,10.771
51B08060,106.641,10.7712
51B08119,106.639,10.804
51B09191,106.667,10.8055
51B09235,106.882,10.9624
51B09242,106.667,10.8056
51B09282,106.667,10.8051
51B09327,106.667,10.8055
51B09760,106.667,10.8054
51B11297,106.641,10.7713
51B11472,106.691,10.8231
51B12133,106.667,10.8055
51B12162,106.668,10.805
51B13377,106.667,10.8052
51B13496,106.691,10.823
51B14271,106.667,10.8052
51B14402,106.667,10.8052
51B14437,106.667,10.8055
51B14907,106.642,10.7714
51B15390,106.801,10.8743
51B15660,106.667,10.8053
51B18285,106.638,10.804
51B18733,106.667,10.8053
51B19190,106.668,10.805
51B20006,106.641,10.7713
51B20449,106.668,10.8056
51B20904,106.641,10.7712
51B21041,106.667,10.8055
51B21050,106.669,10.8053
51B21096,106.668,10.8055
51B21104,106.668,10.806
51B21111,106.668,10.8055
51B21182,106.668,10.8055
51B21192,106.668,10.8056
53M7640,106.629,10.8152
53M7643,106.667,10.8051
53N3192,106.641,10.7706
53N3195,106.641,10.7703
53N3196,106.642,10.7705
53N3198,106.641,10.7705
53N3219,106.669,10.8049
53N3257,106.641,10.7704
53N3259,106.668,10.8055
53N3260,106.668,10.8058
53N3261,106.668,10.8054
53N3263,106.641,10.7705
53N3267,106.668,10.8054
53N3271,106.642,10.7701
53N3294,106.608,10.7023
53N3299,106.668,10.8053
53N3391,106.668,10.8054
53N3392,106.641,10.7703
53N3393,106.669,10.8053
53N3429,106.668,10.8055
53N3431,106.669,10.805
53N3865,106.641,10.7703
53N3869,106.668,10.8054
53N3870,106.608,10.7021
53N3872,106.608,10.7022
53N3873,106.642,10.7701
53N3908,106.642,10.7702
53N3909,106.642,10.7707
53N3910,106.641,10.77
53N3911,106.641,10.7704
53N3915,106.641,10.77
53N3916,106.641,10.7704
53N3929,106.668,10.8054
53N3930,106.608,10.702
53N3932,106.668,10.805
53N3933,106.668,10.8051
53N3935,106.668,10.8051
53N3936,106.642,10.7701
53N4172,106.638,10.804
53N4174,106.667,10.8057
53N4179,106.639,10.8041
53N4180,106.642,10.7712
53N4181,106.668,10.805
53N4182,106.639,10.8039
53N4183,106.677,10.7602
53N4244,106.639,10.8041
53N4246,106.639,10.8042
53N4247,106.639,10.804
53N4248,106.691,10.8227
53N4278,106.641,10.7703
53N4285,106.641,10.7707
53N4349,106.639,10.804
53N4350,106.639,10.8042
53N4359,106.639,10.8041
53N4415,106.641,10.7708
53N4423,106.641,10.7704
53N4427,106.641,10.7703
53N4429,106.641,10.7704
53N4432,106.669,10.8051
53N4436,106.641,10.7708
53N4501,106.641,10.7708
53N4502,106.641,10.7715
53N4509,106.731,10.8007
53N4667,106.668,10.8055
53N4668,106.641,10.7704
53N4669,106.641,10.7708
53N4674,106.641,10.7704
53N4675,106.642,10.7704
53N4756,106.64,10.7699
53N4758,106.641,10.7704
53N4759,106.641,10.7705
53N4761,106.641,10.7706
53N4762,106.641,10.7704
53N4764,106.641,10.7706
53N4765,106.641,10.7702
53N4766,106.642,10.7707
53N4965,106.641,10.7707
53N5003,106.641,10.7712
53N5008,106.668,10.8055
53N5026,106.641,10.7708
53N5058,106.667,10.8048
53N5132,106.668,10.8056
53N5137,106.668,10.8051
53N5138,106.669,10.8054
53N5140,106.668,10.8055
53N5143,106.668,10.8054
53N5145,106.641,10.7706
53N5146,106.668,10.8051
53N5151,106.668,10.8053
53N7584,106.641,10.7706
53N7652,106.639,10.8042
53N8346,106.667,10.8052
53N8352,106.667,10.8052
53N8354,106.731,10.7441
53N8381,106.691,10.823
53N8402,106.668,10.8051
53N8405,106.667,10.8054
53N8464,106.705,10.8202
53N8466,106.641,10.7709
53N8467,106.745,10.763
53N8470,106.667,10.8053
53N8478,106.801,10.8745
53N8592,106.638,10.804
53N8601,106.669,10.8053
53N8680,106.638,10.804
53N8716,106.641,10.7711
53N9080,106.638,10.804
53N9081,106.641,10.7712
53N9086,106.638,10.804
53N9088,106.642,10.7711
53N9093,106.705,10.8202
53N9096,106.638,10.8039
53N9099,106.668,10.805
53N9109,106.667,10.8053
53N9122,106.667,10.8053
53N9217,106.667,10.8054
53N9219,106.641,10.7714
53N9256,106.667,10.8055
53N9260,106.745,10.7628
53N9262,106.745,10.7629
53N9265,106.641,10.7714
53N9269,106.638,10.804
53N9271,106.641,10.7712
53N9275,106.678,10.7414
53N9276,106.667,10.8055
53N9281,106.667,10.8055
53N9307,106.641,10.7714
53N9312,106.641,10.7714
53N9323,106.667,10.8051
53N9827,106.595,10.6963
51B01849,106.567,10.8716
51B01853,106.583,10.8932
51B01862,106.833,10.8571
51B01864,106.833,10.8574
51B01898,106.833,10.8571
51B01900,106.717,10.9503
51B01907,106.642,10.8777
51B01909,106.567,10.8716
51B01922,106.701,10.8321
51B02051,106.566,10.8716
51B02193,106.668,10.9665
51B02490,106.651,10.7511
51B02727,106.833,10.8571
51B03653,106.583,10.8931
51B04779,106.613,10.8456
51B05663,106.578,10.8769
51B05664,106.58,10.984
51B05670,106.578,10.8774
51B05671,106.578,10.8773
51B05674,106.578,10.8773
51B05675,106.578,10.8772
51B05676,106.578,10.8772
51B05677,106.578,10.8772
51B05680,106.579,10.9841
51B05681,106.579,10.984
51B05682,106.578,10.8773
51B05683,106.578,10.8773
51B05684,106.58,10.9838
51B05685,106.578,10.8774
51B05686,106.58,10.9839
51B05687,106.58,10.9839
51B05690,106.58,10.9839
51B05691,106.579,10.9839
51B05693,106.578,10.8773
51B05694,106.578,10.8772
51B05695,106.578,10.8774
51B06019,106.613,10.8435
51B06119,106.613,10.8434
51B07115,106.613,10.843
51B07520,106.613,10.8433
51B08746,106.578,10.877
51B08770,106.578,10.8776
51B08791,106.618,10.7549
51B08849,106.618,10.755
51B08859,106.578,10.8771
51B08869,106.578,10.8771
51B08881,106.616,10.8455
51B08924,106.578,10.8772
51B08929,106.578,10.8773
51B08954,106.618,10.755
51B08960,106.618,10.7548
51B09029,106.578,10.8775
51B09073,106.578,10.8772
51B09086,106.578,10.8775
51B09093,106.618,10.7548
51B09219,106.613,10.8434
51B09409,106.634,10.8545
51B09450,106.578,10.8774
51B09547,106.613,10.8432
51B09608,106.778,10.8852
51B10412,106.827,10.8982
51B11374,106.583,10.8936
51B11394,106.618,10.7548
51B11410,106.578,10.8772
51B11425,106.778,10.8852
51B11476,106.613,10.8429
51B11627,106.618,10.7548
51B11775,106.778,10.885
51B11872,106.583,10.8931
51B11877,106.583,10.8932
51B12334,106.777,10.8853
51B12416,106.613,10.8433
51B12428,106.618,10.7549
51B12434,106.613,10.8433
51B12455,106.583,10.8932
51B12802,106.584,10.8953
51B13250,106.64,10.8501
51B13513,106.651,10.7511
51B13568,106.567,10.8716
51B13626,106.567,10.8717
51B14063,106.778,10.8852
51B14076,106.778,10.8851
51B14386,106.583,10.8932
51B14427,106.778,10.885
51B14442,106.778,10.8849
51B14468,106.778,10.8851
51B14508,106.778,10.885
51B14727,106.613,10.8432
51B15779,106.778,10.8851
51B16003,106.583,10.8933
51B16103,106.778,10.8852
51B16298,106.777,10.8852
51B16324,106.583,10.8936
51B16330,106.579,10.667
51B16433,106.777,10.8851
51B30001,106.583,10.8933
51B30008,106.584,10.8934
51B30018,106.654,10.7515
51B30033,106.583,10.8932
51B30036,106.683,10.8796
51B30037,106.684,10.8797
51B30045,106.685,10.8797
51B30049,106.584,10.8931
51B30058,106.652,10.7513
51B30063,106.78,10.8851
51B30065,106.778,10.8851
51B30067,106.779,10.8855
51B30076,106.584,10.8934
51B30077,106.614,10.8428
51B30078,106.583,10.8935
51B30080,106.779,10.8852
51B30100,106.567,10.8716
51B30116,106.614,10.8431
51B30118,106.567,10.8715
51B30119,106.567,10.8715
51B30131,106.583,10.8932
51B30136,106.584,10.894
51B30145,106.583,10.8933
51B30154,106.778,10.8849
51B30170,106.827,10.8984
51B30175,106.568,10.8715
51B30192,106.583,10.8929
51B30195,106.583,10.8934
51B30207,106.827,10.8987
51B30209,106.568,10.8714
51B30231,106.567,10.8719
51B30233,106.684,10.8793
51B30244,106.567,10.8714
51B30253,106.567,10.8714
51B30273,106.567,10.8714
51B30274,106.566,10.8713
51B30277,106.568,10.8717
51B30305,106.579,10.8885
51B30312,106.652,10.7509
51B30319,106.567,10.8716
51B30324,106.684,10.8794
51B30325,106.567,10.8714
51B30326,106.827,10.8984
51B30344,106.567,10.8719
51B30349,106.683,10.8792
51B30363,106.567,10.8716
51B30372,106.827,10.8986
51B30373,106.583,10.8934
51B30380,106.568,10.8712
51B30383,106.567,10.8713
51B30395,106.653,10.7511
51B30400,106.827,10.8987
51B30404,106.684,10.8796
51B30412,106.683,10.8795
51B30414,106.826,10.8985
51B30415,106.684,10.8795
51B30417,106.652,10.7512
51B30418,106.683,10.8794
51B30430,106.683,10.8792
51B30448,106.685,10.8796
51B30449,106.685,10.8797
51B30452,106.684,10.879
51B30458,106.683,10.8794
51B30482,106.653,10.7512
51B30487,106.827,10.8986
51B30491,106.69,10.768
51B30500,106.683,10.8798
51B30505,106.685,10.8794
51B30509,106.684,10.8797
51B30510,106.684,10.8793
51B30514,106.827,10.8984
51B30526,106.684,10.8799
51B30528,106.684,10.8794
51B30529,106.683,10.8792
51B30533,106.827,10.8986
51B30534,106.684,10.8797
51B30535,106.656,10.7509
51B30542,106.827,10.8987
51B30545,106.827,10.8985
51B30550,106.827,10.8986
51B30554,106.684,10.8794
51B30573,106.684,10.8794
51B30576,106.653,10.7517
51B30580,106.828,10.8989
51B30581,106.654,10.7517
51B30587,106.828,10.8987
51B30627,106.583,10.8928
51B30642,106.583,10.8928
51B30644,106.583,10.893
51B30646,106.583,10.8929
51B30713,106.583,10.8927
51B30736,106.583,10.893
51B30772,106.583,10.8928
53N3330,106.583,10.8959
53N3374,106.628,10.7665
53N3434,106.652,10.7513
53N3446,106.669,10.9665
53N3504,106.642,10.8777
53N3565,106.583,10.8932
53N3572,106.613,10.8432
53N3637,106.642,10.8778
53N3659,106.651,10.7511
53N3660,106.706,10.83
53N3661,106.652,10.8818
53N3782,106.669,10.9663
53N3830,106.651,10.7511
53N3878,106.827,10.8987
53N3960,106.655,10.751
53N3985,106.651,10.7512
53N4001,106.642,10.8779
53N4003,106.599,10.8913
53N4008,106.59,10.8757
53N4037,106.583,10.8932
53N4038,106.664,10.8681
53N4043,106.6,10.8453
53N4074,106.6,10.8454
53N4085,106.604,10.8534
53N4096,106.642,10.8774
53N4208,106.623,10.8577
53N4211,106.642,10.8777
53N4212,106.582,10.8553
53N4223,106.669,10.9657
53N4253,106.583,10.8934
53N4254,106.579,10.9019
53N4255,106.583,10.8931
53N4256,106.651,10.7512
53N4258,106.583,10.8934
53N4259,106.655,10.751
53N4371,106.532,10.944
53N4372,106.827,10.8985
53N4374,106.578,10.8771
53N4378,106.583,10.8933
53N4441,106.583,10.893
53N4443,106.583,10.8933
53N4468,106.702,10.8318
53N4472,106.711,10.8171
53N4511,106.751,10.9794
53N4517,106.613,10.8436
53N4521,106.701,10.8324
53N4557,106.583,10.8932
53N4587,106.584,10.8951
53N4588,106.583,10.9074
53N4589,106.612,10.8877
53N4621,106.669,10.9663
53N4623,106.668,10.9659
53N4630,106.583,10.8931
